Scenario,Age0,Age1,Arm,Year0,N0,Index,A,M,L,U
Second_85,70,85,ReRZV_2d,2024,0.6249134990564751,Thres30_90,NA,108.32999153880934,NA,NA
Second_85,70,85,ReRZV_2d,2024,0.6249134990564751,Thres,NA,85.61903388056989,NA,NA
Second_85,75,85,ReRZV_1d,2024,0.6856735957691706,N0,0.6856735957691706,0.6856735957691706,0.6856735957691706,0.6856735957691706
Second_85,75,85,ReRZV_1d,2024,0.6856735957691706,dYear_Life,4.607844492365571e-4,4.613853480563784e-4,3.4953025542464207e-4,5.712232973058667e-4
Second_85,75,85,ReRZV_1d,2024,0.6856735957691706,dYear_Immunised,4.622096678264262,4.659914684238602,3.673536724332317,5.270207216513516
Second_85,75,85,ReRZV_1d,2024,0.6856735957691706,dRisk_HZ,-0.067723293806797,-0.06834185698232788,-0.07769540258611334,-0.05388186453475662
Second_85,75,85,ReRZV_1d,2024,0.6856735957691706,dRisk_Hosp,-0.005780853853250081,-0.005757456590400998,-0.007318173863671724,-0.004426233674189399
Second_85,75,85,ReRZV_1d,2024,0.6856735957691706,dRisk_PHN,-0.005991939863630137,-0.006015938137597456,-0.007338087345212414,-0.004597743358029873
Second_85,75,85,ReRZV_1d,2024,0.6856735957691706,dRisk_Death,-1.559676529234059e-4,-1.558458491059198e-4,-1.933490271515386e-4,-1.1901429190812973e-4
Second_85,75,85,ReRZV_1d,2024,0.6856735957691706,dQ_Life,3.066802352254354e-4,3.0711202252556394e-4,2.324790160011476e-4,3.8016621417057914e-4
Second_85,75,85,ReRZV_1d,2024,0.6856735957691706,dQ_HZ,0.006718098820947617,0.006721163447103717,0.005144102179502899,0.008295395522530565
Second_85,75,85,ReRZV_1d,2024,0.6856735957691706,dQ_HZ_Norm,0.0019042641952710007,0.0019067865641280387,0.0014513273244134539,0.002342044942046658
Second_85,75,85,ReRZV_1d,2024,0.6856735957691706,dQ_All,0.007015569127802821,0.007026465142343379,0.005377382533438146,0.008635290194597923
Second_85,75,85,ReRZV_1d,2024,0.6856735957691706,dQ_HZ_d,0.006324575365802282,0.006331104128283407,0.004832439732791261,0.007811630295840794
