Scenario,Age0,Age1,Arm,Year0,N0,Index,A,M,L,U
Second_98,70,98,ReRZV_2d,2024,0.07366831173982347,dQ_All,0.0013310812927871723,0.001326532078758756,9.112742129678018e-4,0.001794866504778983
Second_98,70,98,ReRZV_2d,2024,0.07366831173982347,dQ_HZ_d,0.0013185729200706339,0.0013142821648719123,9.017751589697686e-4,0.001778816773906149
Second_98,70,98,ReRZV_2d,2024,0.07366831173982347,dQ_HZ_Norm_d,3.415657099320887e-4,3.3915556118394583e-4,2.3405584908551226e-4,4.620537610198106e-4
Second_98,70,98,ReRZV_2d,2024,0.07366831173982347,dQ_Life_d,1.4690473856508377e-5,1.459065914554479e-5,1.0236212304198315e-5,1.9653551952914126e-5
Second_98,70,98,ReRZV_2d,2024,0.07366831173982347,dQ_All_d,0.0013332633939271415,0.0013287091633245483,9.13004977894962e-4,0.0017966355577616329
Second_98,70,98,ReRZV_2d,2024,0.07366831173982347,dC_Hosp,-4.482858899893377,-4.385910180691967,-6.984229912355027,-2.6409758917762223
Second_98,70,98,ReRZV_2d,2024,0.07366831173982347,dC_GP_NonPHN,-0.7967560408083229,-0.7965832118595966,-1.012947769237701,-0.5762440190470691
Second_98,70,98,ReRZV_2d,2024,0.07366831173982347,dC_GP_PHN,-0.2982681798212652,-0.2907138536830546,-0.4773272905006828,-0.16531884613043699
Second_98,70,98,ReRZV_2d,2024,0.07366831173982347,dC_GP,-1.095024220629588,-1.0940059704871214,-1.403184943286285,-0.7759701838914981
Second_98,70,98,ReRZV_2d,2024,0.07366831173982347,dC_Med,-5.577883120522965,-5.489794450391051,-8.229081034361103,-3.562564234449319
Second_98,70,98,ReRZV_2d,2024,0.07366831173982347,dC_VacZVL,0,0,0,0
Second_98,70,98,ReRZV_2d,2024,0.07366831173982347,dC_VacRZV,170,170,170,170
Second_98,70,98,ReRZV_2d,2024,0.07366831173982347,dC_Vac,170,170,170,170
Second_98,70,98,ReRZV_2d,2024,0.07366831173982347,dC_All,164.42211687947704,164.51020554960894,161.7709189656389,166.43743576555067
Second_98,70,98,ReRZV_2d,2024,0.07366831173982347,dC_Hosp_d,-4.455569011688663,-4.357725442478588,-6.933519783176154,-2.6233195627982444
Second_98,70,98,ReRZV_2d,2024,0.07366831173982347,dC_GP_NonPHN_d,-0.7919910716965197,-0.7917477275469194,-1.0069749681745785,-0.5725112169188208
Second_98,70,98,ReRZV_2d,2024,0.07366831173982347,dC_GP_PHN_d,-0.2964916523987481,-0.2889715214978845,-0.47430762795691706,-0.16439709100217598
Second_98,70,98,ReRZV_2d,2024,0.07366831173982347,dC_GP_d,-1.088482724095268,-1.0872980116977673,-1.3941845208187795,-0.7718460661024915
Second_98,70,98,ReRZV_2d,2024,0.07366831173982347,dC_Med_d,-5.544051735783931,-5.455351581828635,-8.179766146145953,-3.5376141829345147
Second_98,70,98,ReRZV_2d,2024,0.07366831173982347,dC_VacZVL_d,0,0,0,0
Second_98,70,98,ReRZV_2d,2024,0.07366831173982347,dC_VacRZV_d,170,170,170,170
Second_98,70,98,ReRZV_2d,2024,0.07366831173982347,dC_Vac_d,170,170,170,170
Second_98,70,98,ReRZV_2d,2024,0.07366831173982347,dC_All_d,164.45594826421606,164.54464841817133,161.82023385385406,166.4623858170655
Second_98,70,98,ReRZV_2d,2024,0.07366831173982347,dN_VacZVL,0,0,0,0
Second_98,70,98,ReRZV_2d,2024,0.07366831173982347,dN_VacRZV,2,2,2,2
Second_98,70,98,ReRZV_2d,2024,0.07366831173982347,dN_VacZVL_d,0,0,0,0
Second_98,70,98,ReRZV_2d,2024,0.07366831173982347,dN_VacRZV_d,2,2,2,2
Second_98,70,98,ReRZV_2d,2024,0.07366831173982347,ICER,127274.81513177753,123662.84750457776,91045.10349090214,181783.8012153793
Second_98,70,98,ReRZV_2d,2024,0.07366831173982347,Price0,85,85,85,85
Second_98,70,98,ReRZV_2d,2024,0.07366831173982347,Thres20,16.10465980716338,16.079066969900694,11.082936425491795,21.468016320030856
Second_98,70,98,ReRZV_2d,2024,0.07366831173982347,Thres30,22.77097677679909,22.747946511078595,15.692785079091044,30.365334074988315
Second_98,70,98,ReRZV_2d,2024,0.07366831173982347,Thres20_50,NA,16.079066969900694,NA,NA
Second_98,70,98,ReRZV_2d,2024,0.07366831173982347,Thres30_90,NA,17.9640082591325,NA,NA
Second_98,70,98,ReRZV_2d,2024,0.07366831173982347,Thres,NA,16.079066969900694,NA,NA
Second_98,75,98,ReRZV_1d,2024,0.0808319096706099,N0,0.0808319096706099,0.0808319096706099,0.0808319096706099,0.0808319096706099
Second_98,75,98,ReRZV_1d,2024,0.0808319096706099,dYear_Life,2.75602423959463e-5,2.701985138772549e-5,1.673884675085608e-5,4.04354273186025e-5
Second_98,75,98,ReRZV_1d,2024,0.0808319096706099,dYear_Immunised,0.9476638523860321,0.9446553945113345,0.5992256414596989,1.3131543841138822
Second_98,75,98,ReRZV_1d,2024,0.0808319096706099,dRisk_HZ,-0.13745844742271623,-0.13653254977121232,-0.19125283080783062,-0.08643340181843912
Second_98,75,98,ReRZV_1d,2024,0.0808319096706099,dRisk_Hosp,-0.015884088761618745,-0.01541749613187001,-0.02532099431939577,-0.00864131058000823
Second_98,75,98,ReRZV_1d,2024,0.0808319096706099,dRisk_PHN,-0.010479903940226402,-0.010075339186349123,-0.01744539351484353,-0.005326418023031399
Second_98,75,98,ReRZV_1d,2024,0.0808319096706099,dRisk_Death,-4.280236629847753e-4,-4.2012153273471216e-4,-6.159127010189787e-4,-2.625930682065958e-4
Second_98,75,98,ReRZV_1d,2024,0.0808319096706099,dQ_Life,1.2545108508874879e-5,1.2306261887057566e-5,7.609366615807191e-6,1.8494716425760533e-5
Second_98,75,98,ReRZV_1d,2024,0.0808319096706099,dQ_HZ,0.0011034367200480327,0.001084689791147898,6.566465340862132e-4,0.0016391008914346495
Second_98,75,98,ReRZV_1d,2024,0.0808319096706099,dQ_HZ_Norm,2.858137992133948e-4,2.8227414741259364e-4,1.7266666392352478e-4,4.2311499451441607e-4
Second_98,75,98,ReRZV_1d,2024,0.0808319096706099,dQ_All,0.0011071986712237595,0.0010883918606980573,6.586211924175014e-4,0.0016440939222072347
Second_98,75,98,ReRZV_1d,2024,0.0808319096706099,dQ_HZ_d,0.00109680389520715,0.0010780581787509368,6.529783972326453e-4,0.0016290919689634707
